sku,brand,name,photo_url,price,cost,diameter,width,bolt_pattern,model,model_other,color,backspacing,offset,center_bore,load_rating,exposed_lugs,material,structure,style,number_of_spokes,year_introduced
HE91277594318,Helo,HE912,https://images.wheelpros.com/hHE9123.png,0.00,0.00,"17""","7.5""","6x4.5,120",,,,,,72.6,1900,,,,,,
HE91277595238,Helo,HE912,https://images.wheelpros.com/hHE9122.png,0.00,0.00,"17""","7.5""","5x100,105",,,,,,72.6,1900,,,,,,
HE91277595338,Helo,HE912,https://images.wheelpros.com/hHE9123.png,0.00,0.00,"17""","7.5""","5x100,105",,,,,,72.6,1900,,,,,,
HE91288000220,Helo,HE912,https://images.wheelpros.com/hHE9122.png,0.00,0.00,"18""","8""",,,,,,,72.6,1900,,,,,,
HE91288000240,Helo,HE912,https://images.wheelpros.com/hHE9122.png,0.00,0.00,"18""","8""",,,,,,,72.6,1900,,,,,,
HE91288000320,Helo,HE912,https://images.wheelpros.com/hHE9123.png,0.00,0.00,"18""","8""",,,,,,,72.6,1900,,,,,,
HE91288000340,Helo,HE912,https://images.wheelpros.com/hHE9123.png,0.00,0.00,"18""","8""",,,,,,,72.6,1900,,,,,,
HE91288001240,Helo,HE912,https://images.wheelpros.com/hHE9122.png,0.00,0.00,"18""","8""","5x4.25,4.5",,,,,,72.6,1900,,,,,,
HE91288001340,Helo,HE912,https://images.wheelpros.com/hHE9123.png,0.00,0.00,"18""","8""","5x4.25,4.5",,,,,,72.6,1900,,,,,,
HE91288046220,Helo,HE912,https://images.wheelpros.com/hHE9122.png,0.00,0.00,"18""","8""","5x112,4.5",,,,,,72.6,1900,,,,,,
HE91288046320,Helo,HE912,https://images.wheelpros.com/hHE9123.png,0.00,0.00,"18""","8""","5x112,4.5",,,,,,72.6,1900,,,,,,
HE91288059240,Helo,HE912,https://images.wheelpros.com/hHE9122.png,0.00,0.00,"18""","8""","5x112,120",,,,,,74.1,1900,,,,,,
HE91288059340,Helo,HE912,https://images.wheelpros.com/hHE9123.png,0.00,0.00,"18""","8""","5x112,120",,,,,,74.1,1900,,,,,,
HE91288095240,Helo,HE912,https://images.wheelpros.com/hHE9122.png,0.00,0.00,"18""","8""","5x100,105",,,,,,72.6,1900,,,,,,
HE91288095340,Helo,HE912,https://images.wheelpros.com/hHE9123.png,0.00,0.00,"18""","8""","5x100,105",,,,,,72.6,1900,,,,,,
HE91322900215,Helo,HE913,https://images.wheelpros.com/hHE9132.png,0.00,0.00,"22""","9.5""",,,,,,,72.6,2500,,,,,,
HE91322900230,Helo,HE913,https://images.wheelpros.com/hHE9132.png,0.00,0.00,"22""","9.5""",,,,,,,72.6,2500,,,,,,
HE91322900315,Helo,HE913,https://images.wheelpros.com/hHE9133.png,0.00,0.00,"22""","9.5""",,,,,,,72.6,2500,,,,,,
HE91322900330,Helo,HE913,https://images.wheelpros.com/hHE9133.png,0.00,0.00,"22""","9.5""",,,,,,,72.6,2500,,,,,,
HE91322966230,Helo,HE913,https://images.wheelpros.com/hHE9132.png,0.00,0.00,"22""","9.5""","6x135,5.5",,,,,,100.5,2500,,,,,,
HE91322966330,Helo,HE913,https://images.wheelpros.com/hHE9133.png,0.00,0.00,"22""","9.5""","6x135,5.5",,,,,,100.5,2500,,,,,,
HE91322978215,Helo,HE913,https://images.wheelpros.com/hHE9132.png,0.00,0.00,"22""","9.5""","6x120,5.5",,,,,,78.3,2500,,,,,,
HE91322978315,Helo,HE913,https://images.wheelpros.com/hHE9133.png,0.00,0.00,"22""","9.5""","6x120,5.5",,,,,,78.3,2500,,,,,,
HE91324000215,Helo,HE913,https://images.wheelpros.com/hHE9132.png,0.00,0.00,"24""","10""",,,,,,,72.6,2500,,,,,,
HE91324000230,Helo,HE913,https://images.wheelpros.com/hHE9132.png,0.00,0.00,"24""","10""",,,,,,,72.6,2500,,,,,,
HE91324000315,Helo,HE913,https://images.wheelpros.com/hHE9133.png,0.00,0.00,"24""","10""",,,,,,,72.6,2500,,,,,,
HE91324000330,Helo,HE913,https://images.wheelpros.com/hHE9133.png,0.00,0.00,"24""","10""",,,,,,,72.6,2500,,,,,,
HE91324066230,Helo,HE913,https://images.wheelpros.com/hHE9132.png,0.00,0.00,"24""","10""","6x135,5.5",,,,,,100.5,2500,,,,,,
HE91324066330,Helo,HE913,https://images.wheelpros.com/hHE9133.png,0.00,0.00,"24""","10""","6x135,5.5",,,,,,100.5,2500,,,,,,
HE91324067215,Helo,HE913,https://images.wheelpros.com/hHE9132.png,0.00,0.00,"24""","10""","6x135,5.5",,,,,,106.25,2500,,,,,,
HE91324067315,Helo,HE913,https://images.wheelpros.com/hHE9133.png,0.00,0.00,"24""","10""","6x135,5.5",,,,,,106.25,2500,,,,,,
HE91328500215,Helo,HE913,https://images.wheelpros.com/hHE9132.png,0.00,0.00,"20""","8.5""",,,,,,,72.6,2500,,,,,,
HE91328500235,Helo,HE913,https://images.wheelpros.com/hHE9132.png,0.00,0.00,"20""","8.5""",,,,,,,72.6,2500,,,,,,
HE91328500315,Helo,HE913,https://images.wheelpros.com/hHE9133.png,0.00,0.00,"20""","8.5""",,,,,,,72.6,2500,,,,,,
HE91328500335,Helo,HE913,https://images.wheelpros.com/hHE9133.png,0.00,0.00,"20""","8.5""",,,,,,,72.6,2500,,,,,,
HE91328566235,Helo,HE913,https://images.wheelpros.com/hHE9132.png,0.00,0.00,"20""","8.5""","6x135,5.5",,,,,,100.5,2500,,,,,,
HE91328566335,Helo,HE913,https://images.wheelpros.com/hHE9133.png,0.00,0.00,"20""","8.5""","6x135,5.5",,,,,,100.5,2500,,,,,,
HE91328578215,Helo,HE913,https://images.wheelpros.com/hHE9132.png,0.00,0.00,"20""","8.5""","6x120,5.5",,,,,,78.3,2500,,,,,,
HE91328578315,Helo,HE913,https://images.wheelpros.com/hHE9133.png,0.00,0.00,"20""","8.5""","6x120,5.5",,,,,,78.3,2500,,,,,,
HE91421050318N,Helo,HE914,https://images.wheelpros.com/hHE9143.png,0.00,0.00,"20""","10""",5x5.0,,,,,,71.5,2500,,,,,,
HE91421063318N,Helo,HE914,https://images.wheelpros.com/hHE9143.png,0.00,0.00,"20""","10""",6x135,,,,,,87.1,2500,,,,,,
HE91421068318N,Helo,HE914,https://images.wheelpros.com/hHE9143.png,0.00,0.00,"20""","10""",6x5.5,,,,,,106.25,2500,,,,,,
HE91421080318N,Helo,HE914,https://images.wheelpros.com/hHE9143.png,0.00,0.00,"20""","10""",8x6.5,,,,,,125.5,3640,,,,,,
HE91421085318N,Helo,HE914,https://images.wheelpros.com/hHE9143.png,0.00,0.00,"20""","10""",5x5.5,,,,,,78,2500,,,,,,
HE91421087318N,Helo,HE914,https://images.wheelpros.com/hHE9143.png,0.00,0.00,"20""","10""",8x170,,,,,,125.5,3640,,,,,,
HE91429050300,Helo,HE914,https://images.wheelpros.com/hHE9143.png,0.00,0.00,"20""","9""",5x5.0,,,,,,78.3,2500,,,,,,
HE91429063300,Helo,HE914,https://images.wheelpros.com/hHE9143.png,0.00,0.00,"20""","9""",6x135,,,,,,87.1,2500,,,,,,
HE91429068300,Helo,HE914,https://images.wheelpros.com/hHE9143.png,0.00,0.00,"20""","9""",6x5.5,,,,,,106.25,2500,,,,,,
HE91429077300,Helo,HE914,https://images.wheelpros.com/hHE9143.png,0.00,0.00,"20""","9""",6x120,,,,,,66.9,2500,,,,,,
HE91429080300,Helo,HE914,https://images.wheelpros.com/hHE9143.png,0.00,0.00,"20""","9""",8x6.5,,,,,,125.5,3640,,,,,,
HE91429085300,Helo,HE914,https://images.wheelpros.com/hHE9143.png,0.00,0.00,"20""","9""",5x5.5,,,,,,78,2500,,,,,,
HE91429087300,Helo,HE914,https://images.wheelpros.com/hHE9143.png,0.00,0.00,"20""","9""",8x170,,,,,,125.5,3640,,,,,,
HE91429088300,Helo,HE914,https://images.wheelpros.com/hHE9143.png,0.00,0.00,"20""","9""",8x180,,,,,,124.2,3640,,,,,,
HE91481050318N,Helo,HE914,https://images.wheelpros.com/hHE9143.png,0.00,0.00,"18""","10""",5x5.0,,,,,,71.5,2500,,,,,,
HE91481068318N,Helo,HE914,https://images.wheelpros.com/hHE9143.png,0.00,0.00,"18""","10""",6x5.5,,,,,,106.25,2500,,,,,,
HE91481080318N,Helo,HE914,https://images.wheelpros.com/hHE9143.png,0.00,0.00,"18""","10""",8x6.5,,,,,,125.5,3640,,,,,,
HE91481087318N,Helo,HE914,https://images.wheelpros.com/hHE9143.png,0.00,0.00,"18""","10""",8x170,,,,,,125.5,3640,,,,,,
HE91522800240,Helo,HE915,https://images.wheelpros.com/hHE9152.png,0.00,0.00,"22""","8.5""",,,,,,,72.6,1900,,,,,,
HE91522800340,Helo,HE915,https://images.wheelpros.com/hHE9153.png,0.00,0.00,"22""","8.5""",,,,,,,72.6,1900,,,,,,
HE91522817240,Helo,HE915,https://images.wheelpros.com/hHE9152.png,0.00,0.00,"22""","8.5""","5x4.5,120",,,,,,74.1,1900,,,,,,
HE91522817340,Helo,HE915,https://images.wheelpros.com/hHE9153.png,0.00,0.00,"22""","8.5""","5x4.5,120",,,,,,74.1,1900,,,,,,
HE91522846240,Helo,HE915,https://images.wheelpros.com/hHE9152.png,0.00,0.00,"22""","8.5""","5x112,4.5",,,,,,72.6,1900,,,,,,
HE91522846340,Helo,HE915,https://images.wheelpros.com/hHE9153.png,0.00,0.00,"22""","8.5""","5x112,4.5",,,,,,72.6,1900,,,,,,
HE91522854240,Helo,HE915,https://images.wheelpros.com/hHE9152.png,0.00,0.00,"22""","8.5""","5x4.5,5.0",,,,,,72.6,1900,,,,,,
HE91522854340,Helo,HE915,https://images.wheelpros.com/hHE9153.png,0.00,0.00,"22""","8.5""","5x4.5,5.0",,,,,,72.6,1900,,,,,,
HE91528500240,Helo,HE915,https://images.wheelpros.com/hHE9152.png,0.00,0.00,"20""","8.5""",,,,,,,72.6,1900,,,,,,
HE91528500340,Helo,HE915,https://images.wheelpros.com/hHE9153.png,0.00,0.00,"20""","8.5""",,,,,,,72.6,1900,,,,,,
HE91528517240,Helo,HE915,https://images.wheelpros.com/hHE9152.png,0.00,0.00,"20""","8.5""","5x4.5,120",,,,,,74.1,1900,,,,,,
HE91528517340,Helo,HE915,https://images.wheelpros.com/hHE9153.png,0.00,0.00,"20""","8.5""","5x4.5,120",,,,,,74.1,1900,,,,,,
HE91528546240,Helo,HE915,https://images.wheelpros.com/hHE9152.png,0.00,0.00,"20""","8.5""","5x112,4.5",,,,,,72.6,1900,,,,,,
HE91528546340,Helo,HE915,https://images.wheelpros.com/hHE9153.png,0.00,0.00,"20""","8.5""","5x112,4.5",,,,,,72.6,1900,,,,,,
HE91528554240,Helo,HE915,https://images.wheelpros.com/hHE9152.png,0.00,0.00,"20""","8.5""","5x4.5,5.0",,,,,,72.6,1900,,,,,,
HE91528554340,Helo,HE915,https://images.wheelpros.com/hHE9153.png,0.00,0.00,"20""","8.5""","5x4.5,5.0",,,,,,72.6,1900,,,,,,
HE91577500238,Helo,HE915,https://images.wheelpros.com/hHE9152.png,0.00,0.00,"17""","7.5""",,,,,,,72.6,1900,,,,,,
HE91577500338,Helo,HE915,https://images.wheelpros.com/hHE9153.png,0.00,0.00,"17""","7.5""",,,,,,,72.6,1900,,,,,,
HE91577501238,Helo,HE915,https://images.wheelpros.com/hHE9152.png,0.00,0.00,"17""","7.5""","5x4.25,4.5",,,,,,72.6,1900,,,,,,
HE91577501338,Helo,HE915,https://images.wheelpros.com/hHE9153.png,0.00,0.00,"17""","7.5""","5x4.25,4.5",,,,,,72.6,1900,,,,,,
HE91577521238,Helo,HE915,https://images.wheelpros.com/hHE9152.png,0.00,0.00,"17""","7.5""","5x110,115",,,,,,72.6,1900,,,,,,
HE91577521338,Helo,HE915,https://images.wheelpros.com/hHE9153.png,0.00,0.00,"17""","7.5""","5x110,115",,,,,,72.6,1900,,,,,,
HE91577559238,Helo,HE915,https://images.wheelpros.com/hHE9152.png,0.00,0.00,"17""","7.5""","5x112,120",,,,,,74.1,1900,,,,,,
HE91577559338,Helo,HE915,https://images.wheelpros.com/hHE9153.png,0.00,0.00,"17""","7.5""","5x112,120",,,,,,74.1,1900,,,,,,
HE91588000240,Helo,HE915,https://images.wheelpros.com/hHE9152.png,0.00,0.00,"18""","8""",,,,,,,72.6,1900,,,,,,
HE91588000340,Helo,HE915,https://images.wheelpros.com/hHE9153.png,0.00,0.00,"18""","8""",,,,,,,72.6,1900,,,,,,
HE91588001240,Helo,HE915,https://images.wheelpros.com/hHE9152.png,0.00,0.00,"18""","8""","5x4.25,4.5",,,,,,72.6,1900,,,,,,
HE91588001340,Helo,HE915,https://images.wheelpros.com/hHE9153.png,0.00,0.00,"18""","8""","5x4.25,4.5",,,,,,72.6,1900,,,,,,
HE91588021240,Helo,HE915,https://images.wheelpros.com/hHE9152.png,0.00,0.00,"18""","8""","5x110,115",,,,,,72.6,1900,,,,,,
HE91588021340,Helo,HE915,https://images.wheelpros.com/hHE9153.png,0.00,0.00,"18""","8""","5x110,115",,,,,,72.6,1900,,,,,,
HE91588059240,Helo,HE915,https://images.wheelpros.com/hHE9152.png,0.00,0.00,"18""","8""","5x112,120",,,,,,74.1,1900,,,,,,
HE91588059340,Helo,HE915,https://images.wheelpros.com/hHE9153.png,0.00,0.00,"18""","8""","5x112,120",,,,,,74.1,1900,,,,,,
HE91621050318N,Helo,HE916,https://images.wheelpros.com/hHE9163.png,0.00,0.00,"20""","10""",5x5.0,,,,,,71.5,2500,,,,,,
HE91621063318N,Helo,HE916,https://images.wheelpros.com/hHE9163.png,0.00,0.00,"20""","10""",6x135,,,,,,87.1,2500,,,,,,
HE91621068318N,Helo,HE916,https://images.wheelpros.com/hHE9163.png,0.00,0.00,"20""","10""",6x5.5,,,,,,106.25,2500,,,,,,
HE91621080318N,Helo,HE916,https://images.wheelpros.com/hHE9163.png,0.00,0.00,"20""","10""",8x6.5,,,,,,125.5,3640,,,,,,
HE91621085318N,Helo,HE916,https://images.wheelpros.com/hHE9163.png,0.00,0.00,"20""","10""",5x5.5,,,,,,78,2500,,,,,,
HE91621087318N,Helo,HE916,https://images.wheelpros.com/hHE9163.png,0.00,0.00,"20""","10""",8x170,,,,,,125.5,3640,,,,,,
HE91621088318N,Helo,HE916,https://images.wheelpros.com/hHE9163.png,0.00,0.00,"20""","10""",8x180,,,,,,124.2,3640,,,,,,
HE91621250344N,Helo,HE916,https://images.wheelpros.com/hHE9163.png,0.00,0.00,"20""","12""",5x5.0,,,,,,71.5,2500,,,,,,
HE91621268344N,Helo,HE916,https://images.wheelpros.com/hHE9163.png,0.00,0.00,"20""","12""",6x5.5,,,,,,106.25,2500,,,,,,
HE91621280344N,Helo,HE916,https://images.wheelpros.com/hHE9163.png,0.00,0.00,"20""","12""",8x6.5,,,,,,125.5,3640,,,,,,
HE91621285344N,Helo,HE916,https://images.wheelpros.com/hHE9163.png,0.00,0.00,"20""","12""",5x5.5,,,,,,78,2500,,,,,,
HE91621287344N,Helo,HE916,https://images.wheelpros.com/hHE9163.png,0.00,0.00,"20""","12""",8x170,,,,,,125.5,3640,,,,,,
HE91629050300,Helo,HE916,https://images.wheelpros.com/hHE9163.png,0.00,0.00,"20""","9""",5x5.0,,,,,,71.5,2500,,,,,,
HE91629050318,Helo,HE916,https://images.wheelpros.com/hHE9163.png,0.00,0.00,"20""","9""",5x5.0,,,,,,71.5,2500,,,,,,
HE91629058318,Helo,HE916,https://images.wheelpros.com/hHE9163.png,0.00,0.00,"20""","9""",5x150,,,,,,110.5,2500,,,,,,
HE91629063300,Helo,HE916,https://images.wheelpros.com/hHE9163.png,0.00,0.00,"20""","9""",6x135,,,,,,87.1,2500,,,,,,
HE91629064318,Helo,HE916,https://images.wheelpros.com/hHE9163.png,0.00,0.00,"20""","9""",6x4.5,,,,,,66.1,2500,,,,,,
HE91629068300,Helo,HE916,https://images.wheelpros.com/hHE9163.png,0.00,0.00,"20""","9""",6x5.5,,,,,,106.25,2500,,,,,,
HE91629068318,Helo,HE916,https://images.wheelpros.com/hHE9163.png,0.00,0.00,"20""","9""",6x5.5,,,,,,106.25,2500,,,,,,
HE91629080300,Helo,HE916,https://images.wheelpros.com/hHE9163.png,0.00,0.00,"20""","9""",8x6.5,,,,,,125.5,3640,,,,,,
HE91629080318,Helo,HE916,https://images.wheelpros.com/hHE9163.png,0.00,0.00,"20""","9""",8x6.5,,,,,,125.5,3640,,,,,,
HE91629085300,Helo,HE916,https://images.wheelpros.com/hHE9163.png,0.00,0.00,"20""","9""",5x5.5,,,,,,78,2500,,,,,,
HE91629085318,Helo,HE916,https://images.wheelpros.com/hHE9163.png,0.00,0.00,"20""","9""",5x5.5,,,,,,78,2500,,,,,,
HE91629087300,Helo,HE916,https://images.wheelpros.com/hHE9163.png,0.00,0.00,"20""","9""",8x170,,,,,,125.5,3640,,,,,,
HE91629087318,Helo,HE916,https://images.wheelpros.com/hHE9163.png,0.00,0.00,"20""","9""",8x170,,,,,,125.5,3640,,,,,,
HE91629088300,Helo,HE916,https://images.wheelpros.com/hHE9163.png,0.00,0.00,"20""","9""",8x180,,,,,,124.2,3640,,,,,,
HE91629088318,Helo,HE916,https://images.wheelpros.com/hHE9163.png,0.00,0.00,"20""","9""",8x180,,,,,,124.2,3640,,,,,,
HE91689050300,Helo,HE916,https://images.wheelpros.com/hHE9163.png,0.00,0.00,"18""","9""",5x5.0,,,,,,71.5,2500,,,,,,
HE91689050318,Helo,HE916,https://images.wheelpros.com/hHE9163.png,0.00,0.00,"18""","9""",5x5.0,,,,,,71.5,2500,,,,,,
HE91689058318,Helo,HE916,https://images.wheelpros.com/hHE9163.png,0.00,0.00,"18""","9""",5x150,,,,,,110.5,2500,,,,,,
HE91689063300,Helo,HE916,https://images.wheelpros.com/hHE9163.png,0.00,0.00,"18""","9""",6x135,,,,,,87.1,2500,,,,,,
HE91689063318,Helo,HE916,https://images.wheelpros.com/hHE9163.png,0.00,0.00,"18""","9""",6x135,,,,,,87.1,2500,,,,,,
HE91689064318,Helo,HE916,https://images.wheelpros.com/hHE9163.png,0.00,0.00,"18""","9""",6x4.5,,,,,,66.1,2500,,,,,,
HE91689068300,Helo,HE916,https://images.wheelpros.com/hHE9163.png,0.00,0.00,"18""","9""",6x5.5,,,,,,106.25,2500,,,,,,
HE91689068318,Helo,HE916,https://images.wheelpros.com/hHE9163.png,0.00,0.00,"18""","9""",6x5.5,,,,,,106.25,2500,,,,,,
HE91689077318,Helo,HE916,https://images.wheelpros.com/hHE9163.png,0.00,0.00,"18""","9""",6x120,,,,,,66.9,2500,,,,,,
HE91689080300,Helo,HE916,https://images.wheelpros.com/hHE9163.png,0.00,0.00,"18""","9""",8x6.5,,,,,,125.5,3640,,,,,,
HE91689080318,Helo,HE916,https://images.wheelpros.com/hHE9163.png,0.00,0.00,"18""","9""",8x6.5,,,,,,125.5,3640,,,,,,
HE91689088318,Helo,HE916,https://images.wheelpros.com/hHE9163.png,0.00,0.00,"18""","9""",8x180,,,,,,124.2,3640,,,,,,
HE91721050318N,Helo,HE917,https://images.wheelpros.com/hHE9173.png,0.00,0.00,"20""","10""",5x5.0,,,,,,71.5,2500,,,,,,
HE91721050518N,Helo,HE917,https://images.wheelpros.com/hHE9175.png,0.00,0.00,"20""","10""",5x5.0,,,,,,71.5,2500,,,,,,
HE91721063318N,Helo,HE917,https://images.wheelpros.com/hHE9173.png,0.00,0.00,"20""","10""",6x135,,,,,,87.1,2500,,,,,,
HE91721063518N,Helo,HE917,https://images.wheelpros.com/hHE9175.png,0.00,0.00,"20""","10""",6x135,,,,,,87.1,2500,,,,,,
HE91721068318N,Helo,HE917,https://images.wheelpros.com/hHE9173.png,0.00,0.00,"20""","10""",6x5.5,,,,,,106.25,2500,,,,,,
HE91721068518N,Helo,HE917,https://images.wheelpros.com/hHE9175.png,0.00,0.00,"20""","10""",6x5.5,,,,,,106.25,2500,,,,,,
HE91721080318N,Helo,HE917,https://images.wheelpros.com/hHE9173.png,0.00,0.00,"20""","10""",8x6.5,,,,,,125.5,3640,,,,,,
